ge1,ge2,ge3,ge4,ge5,ge6,ses,edu,civ_level,cty
1,1,1,4,4,4,4.386127271578173,tertiary,level 3,PER
1,1,1,4,4,4,5.473367293365146,tertiary,level 2,PER
1,1,1,4,4,3,3.2631322728564176,none-tertiary,level 1,PER
1,1,1,4,4,4,3.6238625196296343,tertiary,level 3,PER
1,1,1,4,4,4,3.856999718916482,tertiary,level 2,PER
1,1,1,1,4,4,4.037012768180125,tertiary,level 2,PER
1,1,1,4,4,4,4.671469876000119,tertiary,level 2,PER
1,1,1,4,4,3,5.230877010678773,tertiary,level 3,PER
1,1,1,4,4,4,3.125058586790336,none-tertiary,level 3,PER
1,1,1,4,4,3,5.230877010678773,tertiary,level 3,PER
1,1,1,4,4,4,4.534114734289945,tertiary,level 2,PER
2,2,2,2,2,2,4.269801482452974,tertiary,level 1,PER
1,1,1,4,3,4,4.7770883554665895,tertiary,level 3,PER
1,2,1,4,3,4,4.322682378169567,tertiary,level 2,PER
1,1,1,3,4,3,4.259224184678671,tertiary,level 2,PER
1,1,1,4,4,4,4.565817284180969,tertiary,level 3,PER
1,1,1,4,4,4,4.7770883554665895,tertiary,level 3,PER
1,1,1,4,4,4,2.880558177032969,none-tertiary,level 1,PER
2,2,3,3,3,3,1.9420626264532945,none-tertiary,level 1,PER
1,2,2,3,3,3,1.5671225380127674,none-tertiary,level 1,PER
2,4,1,2,1,1,1.8671643512576035,none-tertiary,level 0,PER
1,1,1,3,1,3,2.3586393691613696,none-tertiary,level 2,PER
2,3,2,3,1,2,1.8671643512576035,none-tertiary,level 0,PER
1,1,1,3,3,1,2.3159653141130963,none-tertiary,level 1,PER
2,2,2,3,3,3,1.3415576450425593,none-tertiary,level 2,PER
1,1,1,4,4,4,2.2732800274416927,none-tertiary,level 1,PER
1,2,3,3,1,1,1.07230797120779,none-tertiary,level 0,PER
1,1,2,3,3,2,0.9103057186325656,none-tertiary,level 1,PER
1,1,1,4,4,3,2.1344725961045103,none-tertiary,level 2,PER
1,3,1,2,1,2,2.2732800274416927,none-tertiary,level 0,PER
2,2,2,3,1,1,3.6026578056556,tertiary,level 0,PER
1,1,1,3,3,3,1.4812516474076294,none-tertiary,level 0,PER
1,1,1,4,4,4,1.4275464676809944,none-tertiary,level 1,PER
2,2,2,3,2,3,1.6743671215171467,none-tertiary,level 1,PER
1,1,1,4,2,4,1.5241957290002708,none-tertiary,level 0,PER
1,1,1,4,4,4,2.4439546127356326,none-tertiary,level 1,PER
1,2,1,4,1,4,2.0276102575542216,none-tertiary,level 0,PER
1,1,1,3,1,3,2.070364613386608,none-tertiary,level 0,PER
1,1,1,4,1,3,2.0276102575542216,none-tertiary,level 1,PER
1,1,1,3,1,3,1.556392427984286,none-tertiary,level 1,PER
1,1,1,4,4,3,3.5390329261946007,none-tertiary,level 3,PER
2,2,2,3,3,3,2.1344725961045103,none-tertiary,level 3,PER
1,1,1,4,4,4,3.2206571142018205,tertiary,level 2,PER
1,2,1,3,3,3,4.37555403782439,tertiary,level 2,PER
1,1,1,4,4,4,3.3268302430575916,none-tertiary,level 3,PER
1,1,1,4,4,4,4.682033245925583,tertiary,level 2,PER
1,1,1,4,4,4,2.0276102575542216,none-tertiary,level 2,PER
1,1,1,2,3,1,4.629212977395169,none-tertiary,level 0,PER
1,1,1,4,4,4,4.8404433933303626,tertiary,level 2,PER
1,1,1,4,4,4,2.9018305027768356,none-tertiary,level 3,PER
1,1,1,4,4,4,5.10429704574333,tertiary,level 3,PER
1,1,1,3,3,3,3.634464211599674,tertiary,level 1,PER
1,1,1,4,4,3,3.7510539664054483,none-tertiary,level 2,PER
1,1,1,4,4,4,4.280378406087213,none-tertiary,level 3,PER
1,1,1,4,4,4,4.91434265206075,tertiary,level 3,PER
1,1,1,4,4,4,3.0400470814760583,none-tertiary,level 3,PER
1,1,1,3,2,3,3.11443397302246,none-tertiary,level 1,PER
2,2,2,3,3,3,3.878183846664758,tertiary,level 1,PER
1,1,2,4,3,3,4.164011509094448,tertiary,level 2,PER
1,1,1,4,3,3,4.259224184678671,tertiary,level 3,PER
2,1,2,3,2,3,5.040990318881644,tertiary,level 1,PER
1,1,1,4,4,4,4.671469876000119,tertiary,level 3,PER
1,1,2,3,2,2,4.438987999215622,tertiary,level 1,PER
1,2,1,3,2,1,5.093746706937705,tertiary,level 0,PER
1,1,1,4,4,4,4.301531134734242,tertiary,level 3,PER
2,1,1,3,4,3,3.071930323873185,none-tertiary,level 2,PER
2,2,3,3,3,3,2.465276721316573,none-tertiary,level 1,PER
1,1,1,3,3,3,3.7510539664054483,none-tertiary,level 2,PER
1,2,1,3,2,2,1.9420626264532945,none-tertiary,level 0,PER
1,1,1,4,3,4,2.3159653141130963,none-tertiary,level 1,PER
1,1,1,4,3,4,1.727952241591914,none-tertiary,level 0,PER
1,1,1,2,1,1,1.8885681627691595,none-tertiary,level 0,PER
1,1,1,4,4,3,2.5398835177053583,none-tertiary,level 0,PER
2,2,2,1,3,3,2.369306152642361,none-tertiary,level 0,PER
2,2,1,3,1,2,2.7102973316913204,none-tertiary,level 0,PER
1,1,2,4,3,4,2.465276721316573,none-tertiary,level 2,PER
2,3,3,4,2,2,4.005254236043837,none-tertiary,level 0,PER
1,1,1,3,3,3,2.731588100745486,none-tertiary,level 0,PER
1,1,1,3,4,4,2.9762662178940236,none-tertiary,level 1,PER
2,2,2,3,2,3,1.8671643512576035,none-tertiary,level 0,PER
2,2,1,2,1,3,2.1344725961045103,none-tertiary,level 0,PER
1,2,3,3,3,3,2.9762662178940236,none-tertiary,level 1,PER
2,2,3,3,2,2,2.72094301357785,none-tertiary,level 0,PER
2,3,1,4,2,3,2.390637665700184,none-tertiary,level 1,PER
1,1,1,4,4,4,1.4812516474076294,none-tertiary,level 0,PER
1,1,1,4,3,3,3.443564876569015,none-tertiary,level 2,PER
1,1,1,1,3,3,1.6636471830456498,none-tertiary,level 0,PER
1,1,2,3,1,2,2.7635198176778126,none-tertiary,level 0,PER
1,2,2,2,2,2,2.209230561140268,none-tertiary,level 0,PER
1,2,2,4,2,3,4.91434265206075,tertiary,level 1,PER
1,3,2,4,3,3,4.111102186925292,tertiary,level 1,PER
1,2,2,3,4,4,3.4223446573918537,none-tertiary,level 0,PER
2,2,2,1,4,2,2.6251101742534826,none-tertiary,level 0,PER
1,1,1,3,2,2,1.4812516474076294,none-tertiary,level 0,PER
2,1,1,4,4,4,1.974149169938221,none-tertiary,level 1,PER
2,2,3,2,4,3,1.7815136401298277,none-tertiary,level 0,PER
1,3,1,3,2,3,3.231276649697514,none-tertiary,level 0,PER
2,2,2,3,4,3,2.3586393691613696,none-tertiary,level 0,PER
1,1,1,4,4,2,1.4812516474076294,none-tertiary,level 1,PER
2,2,2,3,3,3,2.070364613386608,none-tertiary,level 1,PER
2,3,1,4,2,3,2.7635198176778126,none-tertiary,level 1,PER
1,1,1,3,3,3,2.1771959290212965,none-tertiary,level 1,PER
2,2,1,2,2,1,1.07230797120779,none-tertiary,level 0,PER
2,1,2,3,2,2,1.3523104525666714,none-tertiary,level 0,PER
1,1,1,4,4,4,1.974149169938221,none-tertiary,level 1,PER
1,1,1,2,3,2,3.0187889366420837,none-tertiary,level 0,PER
1,1,1,3,1,2,2.411966461145934,tertiary,level 0,PER
2,2,2,2,2,2,1.909968510932707,none-tertiary,level 0,PER
1,1,2,2,2,3,2.369306152642361,none-tertiary,level 0,PER
1,1,3,4,4,4,2.7528765004399998,none-tertiary,level 0,PER
1,2,1,2,2,3,1.3523104525666714,none-tertiary,level 0,PER
1,1,1,4,4,4,1.909968510932707,none-tertiary,level 1,PER
2,1,1,3,4,3,1.974149169938221,none-tertiary,level 1,PER
1,1,2,3,3,3,1.909968510932707,none-tertiary,level 0,PER
1,1,1,2,2,2,1.3092917964252802,none-tertiary,level 1,PER
1,1,1,3,2,2,1.7600918793340083,none-tertiary,level 0,PER
2,3,3,2,2,3,1.4812516474076294,none-tertiary,level 0,PER
1,1,1,1,3,3,3.0081590635093605,tertiary,level 1,PER
2,3,2,3,3,3,1.07230797120779,none-tertiary,level 1,PER
1,1,1,4,2,3,3.517821017231877,none-tertiary,level 1,PER
1,1,2,3,2,3,1.4812516474076294,none-tertiary,level 0,PER
1,1,1,4,4,4,4.216911232993607,tertiary,level 2,PER
1,1,1,3,3,3,2.326634872542849,none-tertiary,level 2,PER
2,3,1,4,2,2,2.880558177032969,none-tertiary,level 0,PER
1,1,1,4,4,4,2.390637665700184,none-tertiary,level 1,PER
2,2,1,2,2,1,2.806087256667599,tertiary,level 0,PER
2,1,1,2,1,3,1.8885681627691595,none-tertiary,level 1,PER
2,1,2,1,1,3,2.58250186648835,none-tertiary,level 0,PER
1,1,3,3,3,3,2.166516227316645,none-tertiary,level 1,PER
2,2,1,3,3,3,2.3159653141130963,none-tertiary,level 0,PER
1,1,2,3,4,3,1.8671643512576035,none-tertiary,level 0,PER
1,1,2,4,3,3,2.155835773822917,none-tertiary,level 0,PER
1,1,1,4,3,4,2.986897706099148,none-tertiary,level 2,PER
1,2,2,4,4,4,3.11443397302246,none-tertiary,level 2,PER
1,1,1,3,4,4,2.7635198176778126,none-tertiary,level 1,PER
2,2,2,2,1,1,3.2737498250257353,none-tertiary,level 1,PER
1,1,4,4,4,4,3.4223446573918537,none-tertiary,level 2,PER
1,1,1,4,4,4,2.369306152642361,none-tertiary,level 1,PER
1,2,2,4,4,4,2.9762662178940236,none-tertiary,level 2,PER
1,1,1,4,4,4,2.209230561140268,none-tertiary,level 2,PER
1,1,1,2,3,1,2.5398835177053583,none-tertiary,level 1,PER
2,1,2,3,2,3,2.8486454766500016,tertiary,level 0,PER
2,2,2,3,3,3,1.7172371395868562,none-tertiary,level 2,PER
1,1,1,4,4,4,4.4284165761938326,tertiary,level 3,PER
1,1,2,4,4,4,2.3159653141130963,none-tertiary,level 3,PER
3,4,3,2,1,3,3.856999718916482,tertiary,level 0,PER
1,1,1,4,4,4,1.51346134752808,none-tertiary,level 1,PER
1,1,1,4,4,4,1.9527589759479738,none-tertiary,level 0,PER
1,2,3,4,4,4,2.1771959290212965,none-tertiary,level 2,PER
1,1,1,4,4,4,1.2877749378390104,none-tertiary,level 3,PER
1,1,1,4,4,4,3.0187889366420837,none-tertiary,level 1,PER
1,1,2,4,1,4,3.11443397302246,tertiary,level 1,PER
1,1,1,4,4,4,2.7102973316913204,tertiary,level 2,PER
1,1,2,4,4,3,4.4284165761938326,tertiary,level 2,PER
1,2,1,4,4,4,3.31621513309746,none-tertiary,level 2,PER
1,1,1,4,4,4,2.465276721316573,none-tertiary,level 1,PER
1,1,1,4,3,3,5.072645092527965,tertiary,level 2,PER
1,1,1,4,4,4,2.986897706099148,none-tertiary,level 3,PER
1,1,1,4,4,4,3.7510539664054483,tertiary,level 2,PER
1,1,1,4,4,4,3.560243019860124,none-tertiary,level 3,PER
1,1,3,4,4,4,3.6556662721497464,tertiary,level 2,PER
2,1,1,2,3,3,4.259224184678671,none-tertiary,level 1,PER
1,1,1,4,3,4,3.156929340656705,none-tertiary,level 3,PER
1,1,1,4,3,4,5.093746706937705,tertiary,level 3,PER
1,1,1,4,4,4,3.50721437850084,none-tertiary,level 2,PER
1,1,1,4,4,4,4.438987999215622,tertiary,level 3,PER
1,1,1,4,4,4,4.703158965659058,tertiary,level 3,PER
2,2,2,3,3,3,3.560243019860124,none-tertiary,level 2,PER
1,1,1,4,4,4,5.072645092527965,tertiary,level 2,PER
1,1,1,4,4,4,4.079351933725446,tertiary,level 3,PER
1,1,1,4,4,4,4.565817284180969,tertiary,level 2,PER
1,1,1,4,3,4,5.473367293365146,tertiary,level 2,PER
1,1,1,3,4,4,3.994667260945082,tertiary,level 2,PER
1,1,2,4,3,4,3.11443397302246,none-tertiary,level 2,PER
2,2,1,3,3,3,4.227490036934002,none-tertiary,level 2,PER
1,1,2,4,4,4,4.8404433933303626,tertiary,level 3,PER
1,1,1,4,4,4,3.994667260945082,tertiary,level 3,PER
1,1,1,4,4,4,5.230877010678773,tertiary,level 3,PER
1,1,1,4,4,3,4.7770883554665895,tertiary,level 2,PER
2,2,2,2,2,2,3.560243019860124,none-tertiary,level 1,PER
1,1,1,4,4,4,2.58250186648835,none-tertiary,level 3,PER
1,1,1,4,1,4,3.517821017231877,tertiary,level 3,PER
1,1,1,3,4,3,3.3480590136918043,none-tertiary,level 3,PER
1,1,1,4,4,4,3.9311369577282633,none-tertiary,level 3,PER
1,1,1,4,4,4,5.230877010678773,tertiary,level 3,PER
2,2,2,3,3,3,5.157044082230858,tertiary,level 2,PER
1,1,1,4,4,4,4.8404433933303626,tertiary,level 2,PER
1,1,1,2,2,3,4.967118109251435,tertiary,level 2,PER
1,1,2,3,3,2,4.386127271578173,none-tertiary,level 1,PER
1,1,1,4,4,4,4.1428489390617305,tertiary,level 2,PER
1,1,1,4,3,3,2.337303732345996,none-tertiary,level 1,PER
1,1,1,4,4,4,3.560243019860124,none-tertiary,level 2,PER
1,2,2,4,4,3,4.703158965659058,tertiary,level 2,PER
1,1,1,4,4,4,2.8486454766500016,tertiary,level 1,PER
1,2,1,1,3,4,2.5292273414160826,none-tertiary,level 0,PER
1,2,2,2,3,2,4.015840811561283,tertiary,level 0,PER
1,1,1,3,2,3,4.17459221772722,tertiary,level 1,PER
2,2,2,3,3,3,3.50721437850084,none-tertiary,level 0,PER
1,1,1,4,4,4,3.994667260945082,tertiary,level 2,PER
1,1,1,4,4,4,3.856999718916482,tertiary,level 2,PER
1,1,1,4,3,4,2.9656341873799263,none-tertiary,level 3,PER
2,1,1,4,4,4,4.280378406087213,tertiary,level 2,PER
1,1,1,4,4,4,4.671469876000119,tertiary,level 3,PER
2,2,1,4,4,3,3.2737498250257353,none-tertiary,level 1,PER
1,1,1,4,4,4,3.0294182753214134,none-tertiary,level 2,PER
1,1,1,4,4,4,3.7616504450223407,none-tertiary,level 1,PER
1,1,1,4,4,4,2.891194619269249,none-tertiary,level 2,PER
1,2,2,4,2,2,2.7102973316913204,none-tertiary,level 0,PER
1,1,1,3,2,3,3.666266643363718,none-tertiary,level 2,PER
1,1,1,4,4,4,3.379898570005004,tertiary,level 2,PER
1,1,1,4,4,4,5.557675437941722,tertiary,level 3,PER
1,1,1,4,4,4,3.9205471547257074,tertiary,level 3,PER
1,1,1,4,3,3,5.230877010678773,tertiary,level 1,PER
1,1,1,4,4,4,4.438987999215622,tertiary,level 2,PER
2,1,2,4,4,3,4.290954956532273,tertiary,level 1,PER
1,1,1,3,3,4,3.379898570005004,none-tertiary,level 1,PER
1,1,1,4,4,4,5.072645092527965,tertiary,level 3,PER
1,1,1,4,4,4,4.671469876000119,tertiary,level 3,PER
1,1,1,4,4,4,4.967118109251435,tertiary,level 3,PER
1,1,1,2,1,2,4.438987999215622,tertiary,level 0,PER
2,1,1,4,4,4,4.164011509094448,none-tertiary,level 2,PER
2,1,1,4,4,4,2.9762662178940236,none-tertiary,level 2,PER
1,1,1,3,3,3,4.312106941634466,tertiary,level 1,PER
1,1,1,4,4,4,4.216911232993607,tertiary,level 2,PER
2,1,2,3,3,3,3.952315342862221,none-tertiary,level 1,PER
1,1,1,3,4,4,3.6556662721497464,tertiary,level 2,PER
1,1,1,4,4,4,4.8404433933303626,tertiary,level 3,PER
1,1,1,4,4,4,4.671469876000119,tertiary,level 2,PER
1,2,1,4,3,4,5.083196056087982,tertiary,level 1,PER
1,2,1,4,4,4,4.079351933725446,tertiary,level 2,PER
1,1,1,4,4,4,5.083196056087982,tertiary,level 3,PER
1,1,1,3,3,3,5.083196056087982,tertiary,level 3,PER
2,1,2,4,3,3,4.703158965659058,tertiary,level 1,PER
2,2,2,3,3,3,4.671469876000119,tertiary,level 1,PER
1,1,1,4,4,4,2.8592836078696826,none-tertiary,level 2,PER
2,2,1,3,3,3,3.443564876569015,none-tertiary,level 3,PER
1,1,4,4,4,4,3.9311369577282633,none-tertiary,level 1,PER
1,1,1,4,3,3,3.379898570005004,none-tertiary,level 1,PER
3,2,2,4,2,3,4.280378406087213,tertiary,level 1,PER
2,2,2,3,3,3,4.703158965659058,tertiary,level 3,PER
2,1,2,4,4,4,4.608082465527476,tertiary,level 3,PER
1,1,1,4,4,4,5.072645092527965,tertiary,level 2,PER
1,1,1,4,4,4,4.8404433933303626,tertiary,level 3,PER
1,1,1,4,4,4,4.248646511808602,tertiary,level 3,PER
3,1,2,3,4,3,4.037012768180125,tertiary,level 2,PER
1,1,1,4,2,4,3.7616504450223407,none-tertiary,level 3,PER
1,1,1,4,4,4,5.040990318881644,tertiary,level 3,PER
1,1,1,4,3,4,3.3586726775196523,none-tertiary,level 2,PER
1,1,1,4,4,4,4.703158965659058,tertiary,level 2,PER
1,1,1,4,2,2,1.9527589759479738,none-tertiary,level 0,PER
1,1,1,4,1,1,2.209230561140268,none-tertiary,level 1,PER
1,1,1,4,3,4,3.952315342862221,none-tertiary,level 1,PER
1,1,1,4,4,1,4.17459221772722,tertiary,level 1,PER
1,1,1,4,4,4,1.8671643512576035,none-tertiary,level 1,PER
1,1,1,4,4,4,4.449559062756423,tertiary,level 2,PER
1,1,1,4,3,4,2.50791306264104,none-tertiary,level 2,PER
1,1,1,4,4,4,3.4223446573918537,none-tertiary,level 2,PER
1,1,1,4,4,4,3.856999718916482,tertiary,level 1,PER
1,1,1,4,3,4,3.071930323873185,none-tertiary,level 2,PER
1,2,1,3,2,2,2.838006778115907,none-tertiary,level 0,PER
1,1,1,4,4,4,2.7635198176778126,none-tertiary,level 1,PER
1,1,1,4,1,4,2.816727670337554,none-tertiary,level 1,PER
1,1,1,4,4,4,5.093746706937705,tertiary,level 3,PER
1,2,2,4,1,1,3.4117338439319527,none-tertiary,level 1,PER
1,2,3,3,3,3,2.58250186648835,none-tertiary,level 2,PER
1,1,1,3,3,3,3.0187889366420837,none-tertiary,level 2,PER
1,2,1,1,1,1,3.899366322190818,tertiary,level 1,PER
1,1,1,4,4,4,4.206332050085645,tertiary,level 1,PER
1,1,2,4,4,3,3.6556662721497464,tertiary,level 2,PER
1,1,1,4,4,4,2.465276721316573,none-tertiary,level 2,PER
1,1,1,3,4,3,3.4541742852633943,none-tertiary,level 3,PER
2,2,1,3,3,3,3.0187889366420837,none-tertiary,level 2,PER
1,1,1,4,4,4,4.7770883554665895,tertiary,level 1,PER
1,1,1,3,1,2,3.7510539664054483,none-tertiary,level 2,PER
2,1,2,3,3,3,3.31621513309746,none-tertiary,level 2,PER
1,1,1,4,4,4,3.7510539664054483,none-tertiary,level 2,PER
1,1,1,4,3,4,4.935453801260593,tertiary,level 2,PER
2,1,2,3,3,3,4.238068462882199,none-tertiary,level 1,PER
1,1,1,3,1,1,2.7102973316913204,none-tertiary,level 1,PER
1,1,1,4,4,4,4.037012768180125,tertiary,level 2,PER
1,1,1,4,2,4,3.9099569432592176,none-tertiary,level 2,PER
1,1,1,4,4,4,3.7722464974179246,none-tertiary,level 3,PER
2,1,1,4,4,4,4.8404433933303626,tertiary,level 2,PER
1,1,2,4,4,4,4.534114734289945,tertiary,level 1,PER
1,1,1,4,4,4,3.29498345592929,none-tertiary,level 1,PER
1,1,3,3,3,3,4.671469876000119,tertiary,level 2,PER
1,1,1,4,4,4,4.121684825272964,none-tertiary,level 3,PER
1,1,1,3,2,1,2.9231006020152295,none-tertiary,level 2,PER
1,1,1,3,3,3,3.29498345592929,tertiary,level 2,PER
1,1,2,4,4,4,4.206332050085645,tertiary,level 2,PER
1,1,1,4,4,4,3.560243019860124,none-tertiary,level 3,PER
2,1,1,4,4,3,4.671469876000119,tertiary,level 2,PER
2,1,2,3,4,3,4.8404433933303626,tertiary,level 3,PER
2,1,3,3,3,2,4.7876483573999105,tertiary,level 1,PER
1,1,1,4,4,4,4.6925962755492705,tertiary,level 3,PER
1,1,1,4,4,4,3.867591989899363,tertiary,level 2,PER
1,1,1,4,4,4,4.565817284180969,tertiary,level 2,PER
1,1,1,4,4,4,2.912465829661981,none-tertiary,level 1,PER
1,1,1,4,4,4,3.4223446573918537,none-tertiary,level 3,PER
1,1,1,3,3,3,3.4647832286641442,tertiary,level 2,PER
1,1,1,4,4,4,4.7770883554665895,tertiary,level 3,PER
1,1,1,4,3,3,2.912465829661981,none-tertiary,level 2,PER
2,2,2,3,2,3,4.618647894014485,tertiary,level 1,PER
1,1,1,3,4,4,4.660906164981368,none-tertiary,level 0,PER
1,2,1,4,4,4,4.586950569975112,tertiary,level 3,PER
1,1,1,4,4,4,3.581451309351089,none-tertiary,level 1,PER
1,1,3,4,4,4,3.31621513309746,none-tertiary,level 2,PER
1,2,1,4,4,4,2.9762662178940236,none-tertiary,level 3,PER
1,1,1,4,2,3,2.6251101742534826,none-tertiary,level 2,PER
1,2,1,4,4,4,2.5398835177053583,none-tertiary,level 2,PER
2,2,3,1,1,2,3.31621513309746,none-tertiary,level 0,PER
1,1,1,4,4,4,2.7635198176778126,none-tertiary,level 2,PER
1,1,1,4,1,4,2.806087256667599,none-tertiary,level 1,PER
2,2,2,3,3,3,2.465276721316573,none-tertiary,level 0,PER
1,1,1,1,4,4,2.58250186648835,none-tertiary,level 2,PER
1,1,1,4,2,3,2.3159653141130963,none-tertiary,level 1,PER
1,1,1,4,4,4,4.301531134734242,tertiary,level 2,PER
2,3,2,3,2,4,3.2418956868544537,tertiary,level 0,PER
1,1,1,3,3,3,2.7635198176778126,none-tertiary,level 0,PER
1,1,1,3,3,3,2.1344725961045103,none-tertiary,level 1,PER
1,1,1,1,2,2,2.5398835177053583,none-tertiary,level 1,PER
1,1,1,4,4,3,1.5349290310768493,none-tertiary,level 1,PER
1,1,1,4,4,4,2.465276721316573,none-tertiary,level 2,PER
1,1,2,1,1,2,2.3586393691613696,none-tertiary,level 0,PER
1,1,2,4,4,4,2.337303732345996,none-tertiary,level 0,PER
1,1,1,4,4,4,2.6144590293960954,none-tertiary,level 3,PER
1,1,1,4,4,4,2.7102973316913204,none-tertiary,level 3,PER
1,1,1,4,3,1,3.6026578056556,tertiary,level 2,PER
1,1,1,4,4,4,3.698065136402141,tertiary,level 3,PER
2,3,2,3,2,3,1.9848430237555705,none-tertiary,level 0,PER
1,2,1,4,4,4,1.7065210827843122,none-tertiary,level 2,PER
1,1,1,3,3,3,1.3523104525666714,none-tertiary,level 0,PER
2,2,2,3,3,2,3.3905108017556884,none-tertiary,level 2,PER
1,1,1,4,4,4,3.5390329261946007,none-tertiary,level 2,PER
1,1,1,3,1,3,4.037012768180125,tertiary,level 1,PER
2,2,2,2,3,3,1.2662529441470107,none-tertiary,level 0,PER
1,2,2,4,3,4,3.899366322190818,tertiary,level 2,PER
3,3,3,3,3,3,1.3738124152401436,none-tertiary,level 0,PER
1,1,1,4,4,4,2.5611939579206173,none-tertiary,level 1,PER
1,1,1,2,1,1,1.824346173848069,none-tertiary,level 0,PER
1,1,1,4,3,4,4.037012768180125,tertiary,level 1,PER
2,2,1,3,1,2,3.2100370786771775,none-tertiary,level 1,PER
1,2,2,3,4,4,2.518570523991474,none-tertiary,level 2,PER
1,2,2,3,3,3,3.2206571142018205,none-tertiary,level 2,PER
1,1,1,4,4,4,2.58250186648835,none-tertiary,level 1,PER
1,1,1,4,3,3,3.878183846664758,none-tertiary,level 1,PER
1,2,1,4,2,4,3.4647832286641442,tertiary,level 1,PER
1,1,2,3,3,4,4.6397777164796175,tertiary,level 2,PER
1,1,1,4,1,3,4.216911232993607,tertiary,level 2,PER
3,1,1,3,1,1,2.8273675100798714,none-tertiary,level 1,PER
2,1,1,3,3,1,2.742232595577933,none-tertiary,level 1,PER
1,1,1,3,4,4,4.047598151430956,tertiary,level 2,PER
1,1,3,3,3,3,2.369306152642361,none-tertiary,level 1,PER
1,1,1,4,3,3,4.121684825272964,none-tertiary,level 2,PER
2,1,1,3,4,4,3.061303103857383,tertiary,level 2,PER
1,1,1,2,1,3,1.7600918793340083,none-tertiary,level 0,PER
1,1,2,3,3,3,3.856999718916482,none-tertiary,level 1,PER
1,1,1,2,3,4,2.251933104759863,none-tertiary,level 1,PER
2,1,1,3,1,3,3.994667260945082,tertiary,level 1,PER
1,1,1,3,4,4,4.502409018841421,tertiary,level 2,PER
1,1,1,4,4,3,4.829885046816531,tertiary,level 3,PER
1,1,1,4,4,4,3.485999725436925,tertiary,level 2,PER
2,2,2,3,3,3,3.2418956868544537,tertiary,level 1,PER
1,1,1,4,3,4,2.7528765004399998,none-tertiary,level 2,PER
1,1,1,2,1,3,2.9018305027768356,none-tertiary,level 1,PER
1,1,1,2,1,3,3.6026578056556,tertiary,level 1,PER
1,2,1,3,2,3,1.9206673987661262,none-tertiary,level 1,PER
2,2,3,3,2,3,1.7815136401298277,none-tertiary,level 0,PER
1,1,1,3,3,3,2.113106364745307,none-tertiary,level 1,PER
1,1,1,1,1,1,3.994667260945082,none-tertiary,level 0,PER
1,2,2,3,2,3,1.1262282983082106,none-tertiary,level 0,PER
2,1,1,4,4,4,2.58250186648835,none-tertiary,level 0,PER
1,1,1,3,3,1,1.5241957290002708,none-tertiary,level 1,PER
2,2,2,2,2,2,1.07230797120779,none-tertiary,level 0,PER
1,1,1,4,2,2,1.5349290310768493,none-tertiary,level 1,PER
1,1,2,1,1,2,2.465276721316573,tertiary,level 0,PER
2,3,1,3,4,4,1.9206673987661262,none-tertiary,level 0,PER
1,2,1,4,3,3,1.07230797120779,none-tertiary,level 0,PER
2,3,2,3,2,3,1.7600918793340083,none-tertiary,level 1,PER
2,1,2,4,1,2,1.07230797120779,none-tertiary,level 0,PER
2,2,2,3,1,4,1.1262282983082106,none-tertiary,level 0,PER
2,2,1,1,1,1,1.909968510932707,none-tertiary,level 0,PER
1,1,3,3,3,3,1.7065210827843122,none-tertiary,level 0,PER
1,1,2,1,1,3,1.3738124152401436,none-tertiary,level 0,PER
3,2,4,3,3,2,1.07230797120779,none-tertiary,level 0,PER
2,1,2,4,2,4,1.5885796184184244,none-tertiary,level 1,PER
2,1,2,2,1,2,3.199416541421967,none-tertiary,level 0,PER
3,2,3,3,2,3,2.219907293241243,none-tertiary,level 0,PER
1,4,1,1,2,1,1.9206673987661262,none-tertiary,level 0,PER
3,3,2,3,1,2,1.07230797120779,none-tertiary,level 0,PER
1,1,2,3,3,3,1.6958040650167903,none-tertiary,level 1,PER
1,2,3,4,3,3,2.113106364745307,none-tertiary,level 0,PER
1,1,2,2,1,2,1.8778666924623184,none-tertiary,level 0,PER
1,1,1,1,1,1,2.2732800274416927,none-tertiary,level 0,PER
1,1,1,3,1,3,1.3738124152401436,none-tertiary,level 0,PER
2,3,2,2,1,2,2.294624088099657,none-tertiary,level 0,PER
2,2,1,2,1,2,1.9527589759479738,none-tertiary,level 0,PER
2,3,2,2,4,3,2.518570523991474,none-tertiary,level 0,PER
2,2,2,1,1,1,3.6556662721497464,tertiary,level 0,PER
1,1,1,3,3,3,2.305295053746036,none-tertiary,level 2,PER
1,1,1,4,4,4,1.6743671215171467,none-tertiary,level 1,PER
2,3,2,2,1,1,1.4812516474076294,none-tertiary,level 1,PER
2,2,3,3,3,3,1.6958040650167903,none-tertiary,level 0,PER
2,2,3,2,2,4,3.8252204089291637,none-tertiary,level 0,PER
2,2,1,3,3,1,2.1771959290212965,none-tertiary,level 0,PER
1,1,1,1,1,1,2.72094301357785,none-tertiary,level 0,PER
1,1,1,4,3,3,2.294624088099657,none-tertiary,level 1,PER
1,1,2,2,4,4,2.2732800274416927,none-tertiary,level 1,PER
2,3,1,3,4,4,2.58250186648835,none-tertiary,level 0,PER
1,1,1,2,1,1,3.856999718916482,none-tertiary,level 0,PER
3,1,4,1,4,1,2.9762662178940236,none-tertiary,level 1,PER
1,1,1,3,3,3,5.093746706937705,tertiary,level 2,PER
1,2,1,4,4,4,1.727952241591914,none-tertiary,level 0,PER
1,1,1,3,3,3,2.58250186648835,none-tertiary,level 2,PER
