"","UnID","IDCNTRY","p_mat","p_len","p_cie","DEPENDENCIA","RURALIDAD","GENERO","EDAD","DQA6IT10_01","DQA6IT10_02","DQA6IT11_01","DQA6IT11_02","DQA6IT11_03","DQA6IT11_04","DQA6IT11_05","DQA6IT11_06","DQA6IT11_07","DQA6IT12_01","DQA6IT12_02","DQA6IT12_03","DQA6IT12_04","DQA6IT12_05","DQA6IT12_06","DQA6IT12_07","DQA6IT12_08","DQA6IT14","DQA6IT17_01","DQA6IT17_02","DQA6IT17_03","DQA6IT17_04","DQA6IT17_05","DQA6IT17_06","DQA6IT17_07","DQA6IT17_08","DQA6IT17_09","DQA6IT17_10","DQA6IT17_11","DQA6IT17_12","DQA6IT17_13","DQA6IT17_14","DQA6IT17_15","DQA6IT17_16","DQA6IT17_17","DQA6IT17_18","DQA6IT17_19","DQA6IT17_20","DQA6IT17_21","DQA6IT17_22","DQA6IT17_23","DQA6IT17_24","DQA6IT17_25","DQA6IT17_26","DQA6IT17_27","DQA6IT17_28","DQA6IT17_29","DQA6IT18","DQA6IT19_01","DQA6IT19_02","DQA6IT19_03","DQA6IT19_04","DQA6IT19_05","DQA6IT19_06"
"135","15260210305",152,696.479553042866,811.726714003948,562.462810088592,"Publico","Urbana","Niño",12,"Perdido","Perdido","Sí","Sí","No","No","Sí","Sí","Sí","Dos (2)","Dos (2)","Cero (0)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Tres o más (3 o más)","Hay más de 50","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","Dos veces o más","Sí","Sí","No","Sí","Sí","No"
"136","15260780138",152,641.82099337517,642.066948738803,598.407632559453,"Publico","Rural","Niño",13,"Perdido","Perdido","Sí","Sí","Sí","No","Sí","Sí","Sí","Dos (2)","Dos (2)","Dos (2)","Uno (1)","Dos (2)","Uno (1)","Dos (2)","Dos (2)","Perdido","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","A veces","A veces","A veces","Perdido","Nunca o casi nunca","A veces","A veces","A veces","A veces","A veces","A veces","Perdido","Sí","No","No","Sí","Sí","Sí"
"137","15261770325",152,658.462980198051,709.733919479415,744.345111642711,"Privada","Urbana","Niña",12,"No sé","No sé","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Tres o más (3 o más)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay más de 50","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Perdido","A veces","Nunca o casi nunca","Nunca he repetido","No","No","No","No","No","No"
"138","15261700105",152,857.133030510885,791.599892435478,920.501348268822,"Privada","Urbana","Niña",12,"No sé","No sé","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Uno (1)","Dos (2)","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Hay entre 31 y 50","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"139","15241440118",152,839.160701696823,784.97010668571,877.247556556286,"Privada","Urbana","Niño",12,"[CINE-P 3]","[CINE-P 4-5]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Tres o más (3 o más)","Cero (0)","Cero (0)","Hay entre 21 y 30","Nunca o casi nunca","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"140","15260320235",152,725.406787510287,741.642854517584,684.35538453142,"Publico","Urbana","Niño",14,"[CINE-P 4-5]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Dos (2)","Dos (2)","Dos (2)","Dos (2)","Dos (2)","Dos (2)","Dos (2)","Hay más de 50","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Dos veces o más","No","No","No","No","No","No"
"141","15261900135",152,703.730029578287,669.566631010833,715.91883067435,"Privada","Rural","Niño",15,"[CINE-P 3]","[CINE-P 1-2]","Sí","Sí","Sí","No","Sí","No","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Cero (0)","Hay 10 o menos","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Dos veces o más","No","No","No","No","No","No"
"142","15260280107",152,946.429002528678,845.207036169785,833.543125254815,"Publico","Urbana","Niño",12,"[CINE-P 1-2]","[CINE-P 3]","Sí","Sí","No","No","Sí","Sí","No","Tres o más (3 o más)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Cero (0)","Hay entre 31 y 50","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"143","15261680209",152,843.133871845209,641.765195530861,871.251165904074,"Privada","Urbana","Niño",12,"Perdido","Perdido","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Hay entre 11 y 20","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"144","15260860204",152,727.473784801769,682.652865440504,596.614188623103,"Publico","Rural","Niño",13,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Cero (0)","Uno (1)","Uno (1)","Hay entre 21 y 30","A veces","A veces","A veces","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Nunca he repetido","No","No","No","Sí","No","No"
"145","15261760221",152,803.576182068136,1051.81699479446,926.599019887008,"Privada","Urbana","Niño",12,"[CINE-P 4-5]","[CINE-P 4-5]","Sí","Sí","Sí","No","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Dos (2)","Dos (2)","Cero (0)","Hay más de 50","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"146","15261130209",152,885.184388722333,1081.45771121244,960.826169157637,"Privada","Urbana","Niño",13,"[CINE-P 4-5]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Uno (1)","Uno (1)","Perdido","Tres o más (3 o más)","Dos (2)","Hay más de 50","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"147","15230040311",152,1036.60858841237,966.412291051298,910.169896640932,"Privada","Urbana","Niña",12,"[CINE-P 6-7-8]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Tres o más (3 o más)","Hay más de 50","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"148","15261020102",152,739.289227960425,779.08528795854,783.707674904887,"Privada","Urbana","Niña",12,"[CINE-P 4-5]","[CINE-P 6-7-8]","Sí","Sí","Sí","Perdido","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Dos (2)","Uno (1)","Cero (0)","Cero (0)","Dos (2)","Cero (0)","Hay entre 21 y 30","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","A veces","Nunca o casi nunca","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","Nunca he repetido","No","No","No","No","No","No"
"149","15261740306",152,774.07309766787,833.484406570347,805.021852741926,"Privada","Urbana","Niña",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Uno (1)","Hay más de 50","A veces","Siempre o casi siempre","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"150","15261270337",152,825.863996733009,787.895636127489,732.934290711769,"Privada","Urbana","Niño",13,"Perdido","Perdido","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Tres o más (3 o más)","Uno (1)","Tres o más (3 o más)","Tres o más (3 o más)","Dos (2)","Cero (0)","Tres o más (3 o más)","Tres o más (3 o más)","Hay más de 50","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","A veces","A veces","Nunca o casi nunca","A veces","Nunca o casi nunca","A veces","A veces","A veces","A veces","Nunca he repetido","No","No","No","No","No","No"
"151","15260720115",152,775.302359483749,755.975257901342,704.440859011235,"Publico","Rural","Niño",12,"[CINE-P 1-2]","[CINE-P 1-2]","Sí","Sí","Sí","No","No","Sí","Sí","Uno (1)","Uno (1)","Cero (0)","Uno (1)","Uno (1)","Dos (2)","Uno (1)","Cero (0)","Hay 10 o menos","A veces","Siempre o casi siempre","Siempre o casi siempre","Nunca o casi nunca","A veces","A veces","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","Siempre o casi siempre","A veces","Nunca he repetido","No","No","Sí","No","No","No"
"152","15261940210",152,819.87905389442,840.254449590615,899.109955495348,"Privada","Rural","Niño",12,"[CINE-P 4-5]","[CINE-P 6-7-8]","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Dos (2)","Tres o más (3 o más)","Dos (2)","Tres o más (3 o más)","Dos (2)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay más de 50","A veces","A veces","A veces","A veces","Nunca o casi nunca","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","A veces","Nunca he repetido","No","No","No","No","No","No"
"153","15260120124",152,743.275791584459,669.566631010833,684.780553438712,"Publico","Urbana","Niño",12,"[CINE-P 3]","[CINE-P 3]","Sí","Sí","Sí","No","Sí","Sí","No","Tres o más (3 o más)","Tres o más (3 o más)","Tres o más (3 o más)","Uno (1)","Dos (2)","Dos (2)","Tres o más (3 o más)","Uno (1)","Hay entre 21 y 30","A veces","Siempre o casi siempre","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","Nunca o casi nunca","A veces","Siempre o casi siempre","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
"154","15261420121",152,821.042100412233,1051.81699479446,855.008450839654,"Privada","Urbana","Niña",12,"[CINE-P 6-7-8]","[CINE-P 4-5]","Sí","Sí","Sí","Perdido","Sí","Perdido","Sí","Dos (2)","Uno (1)","Uno (1)","Uno (1)","Uno (1)","Cero (0)","Tres o más (3 o más)","Uno (1)","Hay más de 50","Siempre o casi siempre","A veces","Nunca o casi nunca","A veces","A veces","Nunca o casi nunca","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","Siempre o casi siempre","Siempre o casi siempre","A veces","A veces","A veces","A veces","A veces","A veces","Siempre o casi siempre","Nunca he repetido","No","No","No","No","No","No"
