ge1,ge2,ge3,ge4,ge5,ge6,ses,edu,civ_level,cty
2,2,1,4,4,4,0.41,tertiary,level 2,CHL
1,1,1,4,1,4,0.09,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.74,tertiary,level 1,CHL
1,1,1,4,3,4,0.4,none-tertiary,level 3,CHL
1,2,1,4,1,4,-0.04,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.23,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.46,tertiary,level 3,CHL
1,1,1,4,4,4,1.55,tertiary,level 3,CHL
1,1,1,4,4,3,1.63,tertiary,level 1,CHL
1,1,1,2,1,3,-0.32,none-tertiary,level 0,CHL
1,1,1,4,4,4,-1.56,none-tertiary,level 2,CHL
1,1,1,2,1,2,-0.9,none-tertiary,level 1,CHL
1,1,1,3,1,4,-1.25,none-tertiary,level 1,CHL
1,1,1,3,3,3,-0.54,none-tertiary,level 1,CHL
1,1,1,2,3,2,-0.04,none-tertiary,level 1,CHL
2,1,1,4,4,4,-0.69,none-tertiary,level 2,CHL
1,3,1,3,3,3,-0.19,none-tertiary,level 0,CHL
1,1,1,4,4,4,-0.79,none-tertiary,level 0,CHL
1,1,1,4,4,4,-0.12,none-tertiary,level 1,CHL
1,1,1,1,1,1,-0.09,none-tertiary,level 0,CHL
2,1,1,4,4,4,-0.03,none-tertiary,level 1,CHL
1,1,1,1,1,1,-0.79,none-tertiary,level 0,CHL
2,2,2,3,3,3,-1.5,none-tertiary,level 2,CHL
2,2,2,2,2,1,0.63,tertiary,level 1,CHL
1,1,1,3,3,3,-1.5,none-tertiary,level 0,CHL
1,1,1,4,4,4,-1.04,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.12,tertiary,level 2,CHL
1,1,1,4,4,4,-0.57,none-tertiary,level 2,CHL
1,1,1,4,3,4,-0.26,none-tertiary,level 0,CHL
1,1,1,3,4,4,-0.57,none-tertiary,level 1,CHL
1,1,1,2,2,3,-0.04,none-tertiary,level 0,CHL
1,1,1,4,4,4,-1.04,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.69,none-tertiary,level 3,CHL
1,1,1,4,4,1,1.27,tertiary,level 3,CHL
1,1,1,1,2,1,0.33,tertiary,level 0,CHL
1,1,1,4,4,4,1.06,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.8,tertiary,level 2,CHL
1,1,1,3,3,4,1.99,tertiary,level 1,CHL
1,1,1,3,3,3,1.35,none-tertiary,level 3,CHL
2,3,1,1,1,3,0.87,tertiary,level 0,CHL
1,1,1,4,3,3,-0.73,none-tertiary,level 2,CHL
2,2,2,3,3,3,1.97,tertiary,level 3,CHL
1,1,1,4,4,4,0.7,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.83,tertiary,level 3,CHL
1,1,1,4,4,4,1.74,tertiary,level 2,CHL
1,1,1,4,4,4,1.8,tertiary,level 3,CHL
1,1,1,4,4,4,1.49,tertiary,level 2,CHL
1,1,1,4,4,4,1.37,none-tertiary,level 2,CHL
1,1,4,4,4,4,2.49,tertiary,level 1,CHL
1,1,1,4,4,4,0.92,tertiary,level 0,CHL
1,1,1,4,4,3,0.98,tertiary,level 1,CHL
1,1,1,4,4,3,0.6,tertiary,level 1,CHL
1,1,1,4,4,4,1.33,tertiary,level 3,CHL
1,1,1,4,4,2,1.94,tertiary,level 3,CHL
1,1,1,4,4,4,0.35,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.06,tertiary,level 2,CHL
1,1,1,1,1,1,-0.17,none-tertiary,level 0,CHL
1,2,2,1,1,1,-1.15,none-tertiary,level 1,CHL
1,1,1,4,4,4,-1.12,none-tertiary,level 0,CHL
1,1,1,4,3,3,-1.04,none-tertiary,level 2,CHL
2,2,1,1,2,1,-1.15,none-tertiary,level 0,CHL
2,2,2,2,2,2,-1.5,none-tertiary,level 0,CHL
1,1,4,4,4,2,-1.12,none-tertiary,level 0,CHL
1,1,1,4,4,4,-1.34,none-tertiary,level 1,CHL
2,2,1,3,3,3,0.37,none-tertiary,level 0,CHL
2,1,2,1,2,1,-1.94,none-tertiary,level 1,CHL
2,1,1,3,4,3,0.2,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.51,none-tertiary,level 1,CHL
2,1,1,4,4,4,-1.25,none-tertiary,level 1,CHL
1,1,3,1,2,3,-0.08,none-tertiary,level 1,CHL
1,1,1,4,1,4,-1.47,none-tertiary,level 2,CHL
1,1,4,1,1,4,-1.61,none-tertiary,level 1,CHL
2,2,2,3,3,3,0.52,tertiary,level 0,CHL
1,1,1,1,1,1,1.83,tertiary,level 1,CHL
1,1,1,4,4,4,1.14,tertiary,level 1,CHL
2,2,1,4,4,4,-0.53,none-tertiary,level 0,CHL
1,1,4,4,4,4,0.62,none-tertiary,level 0,CHL
1,1,1,4,4,2,0.83,tertiary,level 3,CHL
1,1,1,4,3,4,0.48,none-tertiary,level 1,CHL
1,1,1,4,3,4,-0.2,none-tertiary,level 2,CHL
1,1,1,3,3,3,0.68,none-tertiary,level 1,CHL
1,1,1,4,4,3,-0.69,none-tertiary,level 1,CHL
1,1,4,4,1,4,0.61,tertiary,level 2,CHL
1,1,1,3,3,3,-0.06,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.34,none-tertiary,level 0,CHL
2,2,2,3,2,2,-0.43,none-tertiary,level 0,CHL
1,1,1,4,4,3,0.01,none-tertiary,level 0,CHL
1,1,1,1,1,1,0.3,tertiary,level 0,CHL
2,1,2,3,2,3,1.2,none-tertiary,level 0,CHL
2,3,2,4,4,4,0.36,none-tertiary,level 2,CHL
2,2,2,3,3,3,0.69,tertiary,level 0,CHL
2,2,2,3,3,3,0.13,tertiary,level 1,CHL
2,2,1,4,3,4,0.71,tertiary,level 1,CHL
1,1,1,4,4,4,-0.54,none-tertiary,level 0,CHL
2,3,1,3,1,1,0.01,none-tertiary,level 0,CHL
1,1,1,3,3,3,-0.42,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.97,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.98,none-tertiary,level 1,CHL
1,1,1,4,3,4,1.42,tertiary,level 2,CHL
2,2,2,3,2,3,-1.55,none-tertiary,level 1,CHL
1,1,1,4,4,3,-0.4,none-tertiary,level 3,CHL
1,1,1,4,4,4,0.59,none-tertiary,level 0,CHL
1,1,1,4,4,4,-0.51,none-tertiary,level 1,CHL
2,2,2,2,2,2,1.29,tertiary,level 0,CHL
1,1,1,4,4,4,-0.98,none-tertiary,level 0,CHL
1,1,1,4,4,3,0.03,none-tertiary,level 2,CHL
2,2,1,3,3,3,-0.38,none-tertiary,level 2,CHL
2,2,2,2,2,2,0.85,tertiary,level 0,CHL
1,1,1,4,4,4,0.56,none-tertiary,level 2,CHL
2,2,1,3,3,3,-0.67,none-tertiary,level 3,CHL
1,1,1,4,4,4,-0.65,none-tertiary,level 3,CHL
1,1,1,4,1,3,-0.46,none-tertiary,level 1,CHL
1,1,1,4,4,3,-1.15,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.4,none-tertiary,level 0,CHL
1,1,1,4,4,4,-0.24,none-tertiary,level 3,CHL
1,1,1,4,4,4,-0.81,none-tertiary,level 1,CHL
2,1,2,4,2,1,0.2,none-tertiary,level 1,CHL
1,1,1,4,1,1,-0.41,none-tertiary,level 0,CHL
1,1,1,4,3,3,-0.4,none-tertiary,level 3,CHL
1,1,1,3,4,4,-0.76,none-tertiary,level 2,CHL
2,1,1,3,4,4,0.29,none-tertiary,level 3,CHL
1,1,1,4,4,4,-0.91,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.17,none-tertiary,level 2,CHL
1,1,2,4,3,3,-0.48,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.08,tertiary,level 1,CHL
1,1,1,1,1,1,-1.04,none-tertiary,level 0,CHL
2,2,2,3,3,3,0.29,none-tertiary,level 3,CHL
1,1,1,4,4,1,-1.04,none-tertiary,level 1,CHL
1,1,1,4,1,4,-0.51,none-tertiary,level 1,CHL
2,2,2,3,3,3,-0.6,none-tertiary,level 1,CHL
1,1,1,4,3,4,-0.79,none-tertiary,level 3,CHL
1,1,1,3,2,1,-1.04,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.05,none-tertiary,level 3,CHL
1,1,1,3,3,3,-0.57,none-tertiary,level 2,CHL
1,1,1,4,4,3,-0.31,none-tertiary,level 2,CHL
1,1,1,3,3,3,-0.9,none-tertiary,level 3,CHL
1,1,1,3,3,3,-0.15,none-tertiary,level 2,CHL
1,1,1,3,4,4,0.29,none-tertiary,level 3,CHL
1,2,3,3,3,3,0.48,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.93,none-tertiary,level 3,CHL
1,1,1,3,3,3,0.6,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.51,none-tertiary,level 1,CHL
1,1,1,3,4,4,-0.73,none-tertiary,level 1,CHL
1,1,1,4,3,3,-1.01,none-tertiary,level 2,CHL
1,1,2,4,2,2,-0.83,none-tertiary,level 2,CHL
1,1,1,4,4,3,-0.51,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.3,tertiary,level 2,CHL
1,1,1,4,4,4,1.4,none-tertiary,level 2,CHL
3,2,3,2,2,3,-0.27,none-tertiary,level 0,CHL
1,1,1,3,3,3,-0.43,none-tertiary,level 1,CHL
1,1,1,4,3,4,0.39,none-tertiary,level 1,CHL
1,1,2,2,2,3,-0.64,none-tertiary,level 1,CHL
1,1,1,4,4,3,1.97,tertiary,level 0,CHL
2,2,2,3,3,3,1.27,tertiary,level 1,CHL
1,1,1,4,4,4,1.05,tertiary,level 2,CHL
2,2,1,4,4,3,-1.09,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.81,none-tertiary,level 3,CHL
1,1,1,1,1,1,1.66,tertiary,level 2,CHL
1,1,1,4,4,4,0.12,none-tertiary,level 3,CHL
1,1,1,3,4,4,1.63,tertiary,level 3,CHL
1,1,1,3,4,3,0.91,tertiary,level 2,CHL
1,1,1,4,4,3,0.4,none-tertiary,level 2,CHL
1,1,1,3,3,3,-0.23,none-tertiary,level 1,CHL
1,1,1,4,4,4,2.08,tertiary,level 3,CHL
1,1,1,4,4,4,-0.26,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.13,tertiary,level 1,CHL
1,1,1,4,4,4,1.8,tertiary,level 3,CHL
1,1,4,4,4,4,0.4,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.36,tertiary,level 2,CHL
1,1,1,3,3,3,1.52,tertiary,level 1,CHL
1,1,1,4,4,2,0.47,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.22,tertiary,level 3,CHL
1,1,1,4,4,2,-0.08,none-tertiary,level 3,CHL
1,1,1,4,4,4,0.29,none-tertiary,level 2,CHL
1,1,1,4,4,3,0.06,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.33,tertiary,level 3,CHL
1,1,1,4,4,4,0.81,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.3,tertiary,level 2,CHL
1,1,1,4,4,4,0.86,tertiary,level 3,CHL
1,1,1,4,4,4,1.11,tertiary,level 2,CHL
1,1,1,4,4,4,0.06,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.12,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.25,tertiary,level 2,CHL
1,1,1,4,4,4,-0.65,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.54,none-tertiary,level 2,CHL
1,1,1,4,3,2,2.13,tertiary,level 2,CHL
1,1,1,1,1,1,0.76,none-tertiary,level 1,CHL
1,1,1,4,1,4,1.63,tertiary,level 1,CHL
1,1,1,4,2,4,-0.9,none-tertiary,level 2,CHL
1,1,1,3,4,4,1.19,tertiary,level 2,CHL
1,1,1,4,4,4,-0.23,none-tertiary,level 2,CHL
1,1,1,1,3,4,0.63,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.66,none-tertiary,level 3,CHL
1,1,1,4,4,4,-1.61,none-tertiary,level 2,CHL
1,1,1,3,3,3,1.3,tertiary,level 3,CHL
1,1,1,4,4,4,-0.33,none-tertiary,level 1,CHL
1,1,1,2,2,2,-0.82,none-tertiary,level 1,CHL
1,1,1,1,1,1,0.55,tertiary,level 1,CHL
1,1,2,4,3,3,-0.56,none-tertiary,level 2,CHL
2,2,2,3,3,3,0.3,tertiary,level 2,CHL
1,1,1,4,4,4,-0.54,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.27,tertiary,level 2,CHL
4,4,1,1,4,4,-0.12,tertiary,level 2,CHL
1,1,1,4,4,4,0.85,tertiary,level 1,CHL
1,1,1,4,4,3,0.66,tertiary,level 3,CHL
1,1,1,4,4,4,0.95,none-tertiary,level 2,CHL
1,1,1,3,4,4,-0.81,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.61,none-tertiary,level 2,CHL
1,1,1,3,3,3,-0.62,none-tertiary,level 2,CHL
2,2,2,4,4,3,-0.9,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.37,none-tertiary,level 3,CHL
1,1,2,3,2,2,-0.65,none-tertiary,level 1,CHL
1,1,1,4,4,3,0.6,none-tertiary,level 3,CHL
1,1,4,3,4,2,-0.23,none-tertiary,level 1,CHL
1,1,2,3,1,1,-0.12,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.02,none-tertiary,level 3,CHL
2,1,1,4,3,4,0.21,none-tertiary,level 3,CHL
2,2,2,3,3,3,-0.12,none-tertiary,level 3,CHL
1,1,1,3,3,3,-0.12,none-tertiary,level 2,CHL
1,1,1,4,4,3,0.6,none-tertiary,level 2,CHL
2,2,2,3,3,3,0.8,tertiary,level 2,CHL
1,1,1,4,4,4,-0.85,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.09,none-tertiary,level 3,CHL
1,1,1,4,4,4,-0.27,none-tertiary,level 2,CHL
2,2,2,3,4,3,0.64,none-tertiary,level 0,CHL
1,1,2,3,3,3,-0.32,none-tertiary,level 0,CHL
1,1,1,4,4,4,-1.04,none-tertiary,level 3,CHL
1,1,2,1,1,2,-1.04,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.2,none-tertiary,level 3,CHL
2,2,1,3,3,3,-0.78,none-tertiary,level 2,CHL
1,2,1,3,4,4,-0.75,none-tertiary,level 2,CHL
2,2,1,4,4,4,-0.71,none-tertiary,level 0,CHL
1,1,1,4,4,4,-0.32,none-tertiary,level 2,CHL
2,2,2,2,2,3,-1.41,none-tertiary,level 1,CHL
2,3,3,3,2,4,-0.37,none-tertiary,level 0,CHL
1,1,2,3,3,1,-0.5,none-tertiary,level 1,CHL
2,2,3,4,2,2,-1.21,none-tertiary,level 1,CHL
2,2,3,3,2,2,-0.17,none-tertiary,level 0,CHL
2,2,2,2,2,2,-0.85,none-tertiary,level 0,CHL
1,1,1,1,3,3,-0.24,none-tertiary,level 1,CHL
2,2,2,2,2,2,-0.54,none-tertiary,level 1,CHL
1,1,1,1,1,1,-1.15,none-tertiary,level 0,CHL
1,1,1,1,1,1,-1.19,none-tertiary,level 1,CHL
1,1,1,2,2,3,-0.57,none-tertiary,level 0,CHL
1,1,1,3,2,3,0.13,tertiary,level 0,CHL
1,1,1,3,3,4,-0.87,none-tertiary,level 1,CHL
2,2,2,3,3,3,-0.79,none-tertiary,level 1,CHL
1,1,2,2,3,3,-1.21,none-tertiary,level 0,CHL
2,2,1,4,3,4,-0.65,none-tertiary,level 2,CHL
1,1,1,4,3,3,-0.61,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.17,none-tertiary,level 2,CHL
1,2,1,3,4,2,-1.47,none-tertiary,level 0,CHL
2,2,2,3,1,2,-0.2,tertiary,level 0,CHL
2,1,1,4,3,4,-1.22,none-tertiary,level 3,CHL
1,1,1,4,4,4,-0.17,none-tertiary,level 1,CHL
1,1,1,4,4,4,1.33,tertiary,level 2,CHL
1,1,1,4,3,4,0.32,none-tertiary,level 0,CHL
1,1,1,4,4,4,-1.34,none-tertiary,level 1,CHL
1,1,1,1,1,1,-1.91,none-tertiary,level 0,CHL
2,2,2,2,2,3,-1.22,none-tertiary,level 0,CHL
1,1,1,3,3,3,0.02,none-tertiary,level 2,CHL
1,1,2,2,2,2,-0.07,none-tertiary,level 1,CHL
1,1,1,3,4,3,-1.58,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.2,none-tertiary,level 1,CHL
2,1,1,4,3,4,0.02,none-tertiary,level 1,CHL
2,2,2,3,1,2,-1.04,none-tertiary,level 1,CHL
1,1,1,3,3,4,0.76,none-tertiary,level 3,CHL
2,1,1,4,4,2,-0.82,none-tertiary,level 1,CHL
2,2,2,4,4,4,0.11,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.42,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.48,none-tertiary,level 1,CHL
2,2,1,2,3,4,-1.28,none-tertiary,level 1,CHL
2,2,2,2,2,2,-1.09,none-tertiary,level 0,CHL
1,1,1,3,3,2,-1.23,none-tertiary,level 1,CHL
1,1,2,2,1,3,0.48,none-tertiary,level 1,CHL
2,2,2,2,2,2,-0.65,none-tertiary,level 1,CHL
1,1,1,1,1,1,-1.09,none-tertiary,level 0,CHL
1,1,1,3,3,3,-1.29,none-tertiary,level 0,CHL
1,1,1,1,1,1,-0.84,none-tertiary,level 0,CHL
1,2,2,1,3,1,0.21,none-tertiary,level 1,CHL
1,1,2,3,3,2,-0.48,none-tertiary,level 0,CHL
1,2,1,3,4,4,0.16,none-tertiary,level 2,CHL
1,1,1,2,3,4,-0.96,none-tertiary,level 1,CHL
1,1,1,4,4,4,-2.38,none-tertiary,level 0,CHL
1,1,1,1,1,1,-0.92,none-tertiary,level 0,CHL
1,1,1,4,4,4,1.33,none-tertiary,level 3,CHL
2,2,2,3,3,2,-1.61,none-tertiary,level 1,CHL
3,2,2,3,2,3,-1.15,none-tertiary,level 0,CHL
1,1,1,4,4,4,-0.51,none-tertiary,level 3,CHL
1,1,1,1,2,2,-1.36,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.19,none-tertiary,level 0,CHL
1,1,2,2,2,3,-0.8,none-tertiary,level 0,CHL
2,2,1,3,4,3,-0.79,none-tertiary,level 1,CHL
2,1,2,3,3,3,-0.58,none-tertiary,level 2,CHL
1,1,2,3,1,1,-1.16,none-tertiary,level 0,CHL
2,2,2,3,3,3,-1.31,none-tertiary,level 1,CHL
2,2,2,3,3,3,-1.42,none-tertiary,level 0,CHL
2,2,2,3,3,3,-0.87,none-tertiary,level 1,CHL
1,1,1,3,3,3,-1.39,none-tertiary,level 1,CHL
2,2,2,3,3,3,-1.12,none-tertiary,level 0,CHL
4,4,3,4,3,4,-1.58,none-tertiary,level 0,CHL
1,1,1,3,3,3,0.6,none-tertiary,level 0,CHL
1,1,1,3,3,3,-0.9,none-tertiary,level 0,CHL
1,1,2,4,2,4,0.23,none-tertiary,level 1,CHL
1,2,2,3,1,2,-0.9,none-tertiary,level 0,CHL
1,1,2,3,3,3,0,none-tertiary,level 1,CHL
1,1,1,4,4,4,-1.04,none-tertiary,level 2,CHL
1,1,1,1,1,1,-1.72,none-tertiary,level 0,CHL
1,1,1,4,4,4,-1.42,none-tertiary,level 1,CHL
1,2,1,4,3,4,-0.17,none-tertiary,level 1,CHL
2,2,2,3,3,3,-1.17,none-tertiary,level 0,CHL
1,1,1,4,4,3,-0.92,none-tertiary,level 1,CHL
1,1,1,4,4,4,-1.24,none-tertiary,level 1,CHL
1,2,1,1,3,3,-0.59,none-tertiary,level 1,CHL
2,2,2,2,2,2,-0.98,none-tertiary,level 0,CHL
1,2,3,3,4,2,-0.2,none-tertiary,level 0,CHL
1,1,1,3,3,3,-0.93,none-tertiary,level 2,CHL
1,3,1,4,4,4,-1.36,none-tertiary,level 0,CHL
2,1,1,4,4,3,-0.79,none-tertiary,level 1,CHL
1,1,1,4,2,3,-1.15,none-tertiary,level 2,CHL
2,2,2,3,3,2,-0.98,none-tertiary,level 0,CHL
1,1,1,4,4,4,0.12,none-tertiary,level 2,CHL
1,2,2,3,2,2,-0.51,none-tertiary,level 2,CHL
1,1,1,3,4,4,-0.26,none-tertiary,level 1,CHL
4,4,4,4,4,4,-1.04,none-tertiary,level 0,CHL
1,1,1,3,4,3,-1.04,none-tertiary,level 0,CHL
2,1,1,3,1,2,-1.91,none-tertiary,level 0,CHL
2,1,1,4,4,4,0.39,none-tertiary,level 1,CHL
1,1,1,4,4,4,1.71,tertiary,level 3,CHL
2,2,2,3,3,3,-0.44,none-tertiary,level 1,CHL
1,1,1,3,3,3,1.48,tertiary,level 2,CHL
1,1,1,4,4,4,0.43,none-tertiary,level 2,CHL
1,1,1,4,4,4,-1,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.32,tertiary,level 3,CHL
1,1,1,4,3,4,0.36,tertiary,level 3,CHL
1,2,1,4,4,4,0.43,none-tertiary,level 1,CHL
2,2,1,4,4,3,-0.88,none-tertiary,level 2,CHL
1,1,1,4,1,3,0.38,tertiary,level 1,CHL
1,1,1,3,2,3,-0.04,none-tertiary,level 1,CHL
1,1,1,4,4,4,1.41,tertiary,level 2,CHL
1,1,1,3,4,3,-1.16,none-tertiary,level 0,CHL
1,2,2,3,2,2,-0.31,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.81,none-tertiary,level 3,CHL
1,1,1,4,4,4,0.83,none-tertiary,level 2,CHL
1,2,1,3,3,2,-1.11,none-tertiary,level 1,CHL
1,2,1,4,4,4,0.78,none-tertiary,level 3,CHL
2,2,2,3,3,2,-0.04,none-tertiary,level 1,CHL
1,1,1,3,3,3,-1.18,none-tertiary,level 1,CHL
1,1,1,3,3,3,0.29,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.75,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.93,none-tertiary,level 3,CHL
1,1,1,4,4,4,0.4,none-tertiary,level 3,CHL
1,1,1,4,3,3,-1.14,none-tertiary,level 1,CHL
1,1,1,4,4,4,1.45,tertiary,level 3,CHL
1,1,1,4,4,4,-0.54,none-tertiary,level 3,CHL
1,1,1,1,2,2,-0.98,none-tertiary,level 0,CHL
1,2,3,2,1,3,-1.47,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.08,none-tertiary,level 2,CHL
1,1,1,4,4,4,-1.04,none-tertiary,level 2,CHL
1,1,1,1,1,1,0,none-tertiary,level 1,CHL
1,1,1,1,1,1,0.2,none-tertiary,level 0,CHL
1,1,1,4,4,4,-0.65,none-tertiary,level 1,CHL
1,3,3,3,3,3,-1.2,none-tertiary,level 0,CHL
1,2,2,1,3,1,-1.28,none-tertiary,level 0,CHL
1,1,1,4,1,1,0.32,none-tertiary,level 1,CHL
2,3,3,2,1,2,-1.04,none-tertiary,level 1,CHL
2,2,1,3,3,3,-0.12,none-tertiary,level 2,CHL
1,1,1,3,2,1,0.26,none-tertiary,level 1,CHL
2,2,2,4,3,2,-1.24,none-tertiary,level 1,CHL
2,2,2,3,1,3,0.08,tertiary,level 0,CHL
1,1,1,4,4,4,-0.65,none-tertiary,level 1,CHL
1,1,1,4,4,4,-1.01,none-tertiary,level 3,CHL
1,1,1,4,3,4,-0.51,none-tertiary,level 2,CHL
2,1,2,3,3,3,-0.54,none-tertiary,level 2,CHL
1,1,1,3,3,3,-0.32,none-tertiary,level 2,CHL
1,1,1,4,2,3,0.4,none-tertiary,level 1,CHL
1,1,1,4,4,4,1.69,tertiary,level 3,CHL
1,1,1,4,4,4,-0.21,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.85,none-tertiary,level 3,CHL
1,1,2,3,2,3,0.93,none-tertiary,level 2,CHL
2,2,2,3,3,3,-0.9,none-tertiary,level 0,CHL
1,2,1,4,4,3,-0.15,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.29,none-tertiary,level 2,CHL
1,1,1,1,2,1,-0.19,tertiary,level 0,CHL
1,1,1,3,4,2,1.08,tertiary,level 2,CHL
1,1,1,1,1,1,-1.37,none-tertiary,level 0,CHL
1,2,2,3,3,4,-0.57,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.08,none-tertiary,level 2,CHL
2,2,2,3,3,3,1,tertiary,level 2,CHL
1,1,1,3,3,3,0.56,tertiary,level 2,CHL
1,1,1,4,4,4,-0.38,none-tertiary,level 2,CHL
1,1,1,4,3,3,0.6,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.83,tertiary,level 3,CHL
1,1,1,4,4,4,1.09,tertiary,level 2,CHL
1,1,1,4,4,4,1.45,none-tertiary,level 2,CHL
1,1,1,4,1,3,-0.35,none-tertiary,level 0,CHL
1,1,1,4,4,4,0.34,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.63,tertiary,level 2,CHL
1,1,1,4,4,4,1.44,tertiary,level 1,CHL
2,2,1,3,3,2,1.11,none-tertiary,level 3,CHL
1,1,1,4,4,3,-0.57,none-tertiary,level 2,CHL
1,1,1,4,4,3,0.58,tertiary,level 2,CHL
1,2,3,3,4,2,1.18,tertiary,level 1,CHL
1,1,1,4,4,4,0.65,none-tertiary,level 1,CHL
1,1,1,3,4,4,0.77,tertiary,level 2,CHL
1,1,1,4,4,4,1.19,tertiary,level 2,CHL
1,1,1,4,4,4,1.19,tertiary,level 3,CHL
1,1,1,3,3,3,0.24,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.78,tertiary,level 2,CHL
1,1,1,4,4,3,1.03,none-tertiary,level 3,CHL
1,1,1,4,4,4,1.19,tertiary,level 3,CHL
1,1,1,4,4,4,-0.11,none-tertiary,level 3,CHL
1,1,1,4,4,4,0.88,none-tertiary,level 3,CHL
1,1,1,4,4,4,0.92,tertiary,level 2,CHL
1,1,1,4,1,4,1.1,tertiary,level 1,CHL
1,1,1,3,4,4,1.23,tertiary,level 2,CHL
1,1,1,4,4,4,1.04,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.47,tertiary,level 2,CHL
1,1,1,4,4,3,1.09,none-tertiary,level 3,CHL
2,3,1,2,4,2,-0.37,none-tertiary,level 1,CHL
1,1,1,4,4,4,0.59,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.51,none-tertiary,level 2,CHL
1,1,1,4,4,4,1.05,tertiary,level 3,CHL
1,1,4,4,4,2,0.96,tertiary,level 2,CHL
1,1,1,4,4,4,-0.36,none-tertiary,level 3,CHL
1,1,1,4,4,3,-0.5,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.75,none-tertiary,level 3,CHL
1,1,1,4,1,1,0.35,none-tertiary,level 2,CHL
2,2,2,2,2,2,0.27,none-tertiary,level 0,CHL
1,1,4,4,4,4,0.11,none-tertiary,level 2,CHL
1,1,1,3,3,2,0.42,none-tertiary,level 3,CHL
1,1,1,3,4,4,1.71,tertiary,level 2,CHL
2,2,2,3,3,3,0.99,tertiary,level 2,CHL
1,1,1,4,4,4,1.09,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.05,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.87,none-tertiary,level 3,CHL
1,1,1,4,3,4,-0.25,none-tertiary,level 2,CHL
2,2,1,3,3,3,0.07,none-tertiary,level 2,CHL
1,1,1,4,4,4,2.13,tertiary,level 3,CHL
1,2,1,2,2,2,-0.7,none-tertiary,level 2,CHL
1,1,1,4,3,4,1.22,tertiary,level 3,CHL
1,1,1,4,4,4,1.3,tertiary,level 3,CHL
1,1,1,4,4,4,-0.68,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.32,none-tertiary,level 1,CHL
1,2,1,4,4,3,-0.79,none-tertiary,level 0,CHL
1,1,1,3,3,4,-0.54,none-tertiary,level 1,CHL
1,1,1,4,4,4,-0.23,none-tertiary,level 2,CHL
1,1,1,4,4,4,-0.1,none-tertiary,level 2,CHL
1,1,1,4,4,4,0.69,tertiary,level 2,CHL
